bias,positiveness,negativeness,label
1.0,2966.0,2.0,1.0
1.0,3528.0,133.0,1.0
1.0,190.0,85.0,1.0
1.0,2978.0,5.0,1.0
1.0,3259.0,273.0,1.0
1.0,982.0,261.0,1.0
1.0,701.0,292.0,1.0
1.0,630.0,37.0,1.0
1.0,3158.0,134.0,1.0
1.0,566.0,5.0,1.0
1.0,1045.0,94.0,1.0
1.0,3104.0,30.0,1.0
1.0,268.0,284.0,1.0
1.0,1005.0,523.0,1.0
1.0,3390.0,267.0,1.0
1.0,3828.0,377.0,1.0
1.0,3845.0,664.0,1.0
1.0,2976.0,7.0,1.0
1.0,3016.0,189.0,1.0
1.0,3026.0,48.0,1.0
1.0,3533.0,124.0,1.0
1.0,3409.0,356.0,1.0
1.0,842.0,292.0,1.0
1.0,3424.0,394.0,1.0
1.0,3226.0,140.0,1.0
1.0,3550.0,128.0,1.0
1.0,1054.0,300.0,1.0
1.0,3329.0,371.0,1.0
1.0,3792.0,384.0,1.0
1.0,3643.0,753.0,1.0
1.0,650.0,69.0,1.0
1.0,866.0,196.0,1.0
1.0,2969.0,41.0,1.0
1.0,3214.0,180.0,1.0
1.0,840.0,310.0,1.0
1.0,60.0,39.0,1.0
1.0,3129.0,98.0,1.0
1.0,3794.0,718.0,1.0
1.0,4785.0,698.0,1.0
1.0,2978.0,3.0,1.0
1.0,3024.0,175.0,1.0
1.0,3828.0,377.0,1.0
1.0,3123.0,94.0,1.0
1.0,559.0,6.0,1.0
1.0,3013.0,93.0,1.0
1.0,3450.0,329.0,1.0
1.0,3338.0,135.0,1.0
1.0,3125.0,113.0,1.0
1.0,3072.0,191.0,1.0
1.0,3100.0,268.0,1.0
1.0,632.0,50.0,1.0
1.0,527.0,8.0,1.0
1.0,3014.0,7.0,1.0
1.0,3483.0,96.0,1.0
1.0,3071.0,180.0,1.0
1.0,1559.0,1024.0,1.0
1.0,3201.0,174.0,1.0
1.0,3105.0,99.0,1.0
1.0,3099.0,105.0,1.0
1.0,3059.0,66.0,1.0
1.0,2981.0,23.0,1.0
1.0,560.0,2.0,1.0
1.0,3366.0,166.0,1.0
1.0,3502.0,112.0,1.0
1.0,3217.0,258.0,1.0
1.0,3103.0,270.0,1.0
1.0,3092.0,59.0,1.0
1.0,3520.0,101.0,1.0
1.0,3828.0,377.0,1.0
1.0,3051.0,60.0,1.0
1.0,3190.0,235.0,1.0
1.0,3281.0,333.0,1.0
1.0,4865.0,816.0,1.0
1.0,3530.0,342.0,1.0
1.0,666.0,220.0,1.0
1.0,2964.0,4.0,1.0
1.0,829.0,235.0,1.0
1.0,4152.0,723.0,1.0
1.0,3482.0,96.0,1.0
1.0,3175.0,36.0,1.0
1.0,888.0,128.0,1.0
1.0,3034.0,21.0,1.0
1.0,1381.0,222.0,1.0
1.0,977.0,255.0,1.0
1.0,3096.0,302.0,1.0
1.0,3155.0,87.0,1.0
1.0,3157.0,103.0,1.0
1.0,3185.0,206.0,1.0
1.0,3446.0,597.0,1.0
1.0,3489.0,104.0,1.0
1.0,3943.0,445.0,1.0
1.0,167.0,125.0,1.0
1.0,3160.0,317.0,1.0
1.0,1097.0,104.0,1.0
1.0,3500.0,527.0,1.0
1.0,3682.0,570.0,1.0
1.0,3113.0,87.0,1.0
1.0,3051.0,11.0,1.0
1.0,2964.0,8.0,1.0
1.0,3030.0,26.0,1.0
1.0,3190.0,214.0,1.0
1.0,541.0,2.0,1.0
1.0,3370.0,717.0,1.0
1.0,3021.0,26.0,1.0
1.0,3594.0,393.0,1.0
1.0,3482.0,96.0,1.0
1.0,3193.0,329.0,1.0
1.0,1242.0,147.0,1.0
1.0,781.0,262.0,1.0
1.0,671.0,194.0,1.0
1.0,917.0,180.0,1.0
1.0,808.0,218.0,1.0
1.0,3441.0,312.0,1.0
1.0,579.0,33.0,1.0
1.0,558.0,3.0,1.0
1.0,711.0,61.0,1.0
1.0,3014.0,7.0,1.0
1.0,239.0,238.0,1.0
1.0,3387.0,352.0,1.0
1.0,2982.0,34.0,1.0
1.0,3644.0,466.0,1.0
1.0,1508.0,571.0,1.0
1.0,4785.0,698.0,1.0
1.0,524.0,0.0,1.0
1.0,3566.0,165.0,1.0
1.0,3699.0,184.0,1.0
1.0,2987.0,20.0,1.0
1.0,6115.0,99.0,1.0
1.0,1440.0,568.0,1.0
1.0,3228.0,180.0,1.0
1.0,970.0,277.0,1.0
1.0,3714.0,367.0,1.0
1.0,3130.0,116.0,1.0
1.0,813.0,257.0,1.0
1.0,2966.0,6.0,1.0
1.0,2960.0,2.0,1.0
1.0,3037.0,144.0,1.0
1.0,9129.0,305.0,1.0
1.0,3098.0,80.0,1.0
1.0,3535.0,670.0,1.0
1.0,581.0,21.0,1.0
1.0,3277.0,148.0,1.0
1.0,757.0,287.0,1.0
1.0,3089.0,125.0,1.0
1.0,3241.0,221.0,1.0
1.0,3077.0,323.0,1.0
1.0,525.0,1.0,1.0
1.0,3105.0,99.0,1.0
1.0,3124.0,55.0,1.0
1.0,3540.0,188.0,1.0
1.0,3130.0,115.0,1.0
1.0,2998.0,43.0,1.0
1.0,613.0,70.0,1.0
1.0,3305.0,131.0,1.0
1.0,2998.0,7.0,1.0
1.0,3371.0,161.0,1.0
1.0,789.0,217.0,1.0
1.0,710.0,333.0,1.0
1.0,3291.0,478.0,1.0
1.0,594.0,27.0,1.0
1.0,3028.0,79.0,1.0
1.0,864.0,173.0,1.0
1.0,2977.0,5.0,1.0
1.0,3144.0,103.0,1.0
1.0,3222.0,110.0,1.0
1.0,3982.0,423.0,1.0
1.0,726.0,186.0,1.0
1.0,3337.0,316.0,1.0
1.0,4619.0,869.0,1.0
1.0,3149.0,39.0,1.0
1.0,564.0,0.0,1.0
1.0,3123.0,27.0,1.0
1.0,2981.0,14.0,1.0
1.0,2981.0,14.0,1.0
1.0,674.0,112.0,1.0
1.0,801.0,157.0,1.0
1.0,3012.0,7.0,1.0
1.0,619.0,20.0,1.0
1.0,3433.0,330.0,1.0
1.0,3482.0,96.0,1.0
1.0,3090.0,70.0,1.0
1.0,278.0,147.0,1.0
1.0,692.0,162.0,1.0
1.0,233.0,90.0,1.0
1.0,3221.0,287.0,1.0
1.0,90.0,92.0,1.0
1.0,900.0,436.0,1.0
1.0,2973.0,2.0,1.0
1.0,3799.0,1316.0,1.0
1.0,1356.0,447.0,1.0
1.0,3642.0,259.0,1.0
1.0,3245.0,200.0,1.0
1.0,3132.0,234.0,1.0
1.0,1128.0,533.0,1.0
1.0,3297.0,353.0,1.0
1.0,3223.0,83.0,1.0
1.0,4785.0,698.0,1.0
1.0,3212.0,254.0,1.0
1.0,803.0,385.0,1.0
1.0,797.0,381.0,1.0
1.0,3540.0,433.0,1.0
1.0,3222.0,200.0,1.0
1.0,3482.0,96.0,1.0
1.0,3456.0,335.0,1.0
1.0,3132.0,58.0,1.0
1.0,3477.0,428.0,1.0
1.0,665.0,104.0,1.0
1.0,3767.0,873.0,1.0
1.0,3472.0,328.0,1.0
1.0,1004.0,915.0,1.0
1.0,1026.0,422.0,1.0
1.0,634.0,37.0,1.0
1.0,3200.0,288.0,1.0
1.0,3500.0,281.0,1.0
1.0,581.0,30.0,1.0
1.0,551.0,27.0,1.0
1.0,3088.0,63.0,1.0
1.0,3009.0,38.0,1.0
1.0,2961.0,2.0,1.0
1.0,3121.0,33.0,1.0
1.0,3806.0,391.0,1.0
1.0,2981.0,6.0,1.0
1.0,3039.0,31.0,1.0
1.0,3073.0,144.0,1.0
1.0,3295.0,358.0,1.0
1.0,559.0,19.0,1.0
1.0,1088.0,101.0,1.0
1.0,3097.0,153.0,1.0
1.0,3152.0,85.0,1.0
1.0,3223.0,170.0,1.0
1.0,3111.0,35.0,1.0
1.0,572.0,35.0,1.0
1.0,3039.0,85.0,1.0
1.0,658.0,50.0,1.0
1.0,3163.0,154.0,1.0
1.0,3483.0,96.0,1.0
1.0,1086.0,490.0,1.0
1.0,3482.0,96.0,1.0
1.0,127.0,19.0,1.0
1.0,1497.0,384.0,1.0
1.0,687.0,11.0,1.0
1.0,3582.0,180.0,1.0
1.0,1394.0,792.0,1.0
1.0,3267.0,426.0,1.0
1.0,3578.0,149.0,1.0
1.0,3302.0,136.0,1.0
1.0,3293.0,352.0,1.0
1.0,3017.0,92.0,1.0
1.0,1180.0,214.0,1.0
1.0,818.0,125.0,1.0
1.0,3606.0,217.0,1.0
1.0,797.0,294.0,1.0
1.0,893.0,130.0,1.0
1.0,3175.0,36.0,1.0
1.0,2963.0,4.0,1.0
1.0,565.0,20.0,1.0
1.0,3482.0,96.0,1.0
1.0,342.0,191.0,1.0
1.0,3120.0,23.0,1.0
1.0,3048.0,32.0,1.0
1.0,3387.0,314.0,1.0
1.0,3437.0,659.0,1.0
1.0,524.0,0.0,1.0
1.0,2977.0,6.0,1.0
1.0,3202.0,296.0,1.0
1.0,3511.0,810.0,1.0
1.0,620.0,23.0,1.0
1.0,3257.0,241.0,1.0
1.0,3680.0,274.0,1.0
1.0,1238.0,301.0,1.0
1.0,3921.0,459.0,1.0
1.0,864.0,147.0,1.0
1.0,3000.0,20.0,1.0
1.0,259.0,106.0,1.0
1.0,3828.0,377.0,1.0
1.0,3468.0,278.0,1.0
1.0,3179.0,217.0,1.0
1.0,3179.0,75.0,1.0
1.0,3055.0,43.0,1.0
1.0,3694.0,723.0,1.0
1.0,50.0,63.0,1.0
1.0,3761.0,480.0,1.0
1.0,3345.0,248.0,1.0
1.0,969.0,663.0,1.0
1.0,2980.0,27.0,1.0
1.0,1352.0,303.0,1.0
1.0,859.0,128.0,1.0
1.0,3641.0,376.0,1.0
1.0,1055.0,705.0,1.0
1.0,738.0,34.0,1.0
1.0,3185.0,258.0,1.0
1.0,615.0,74.0,1.0
1.0,720.0,233.0,1.0
1.0,3221.0,234.0,1.0
1.0,107.0,0.0,1.0
1.0,3530.0,271.0,1.0
1.0,585.0,62.0,1.0
1.0,3234.0,152.0,1.0
1.0,3187.0,92.0,1.0
1.0,3003.0,8.0,1.0
1.0,1074.0,94.0,1.0
1.0,3488.0,304.0,1.0
1.0,3323.0,312.0,1.0
1.0,3625.0,447.0,1.0
1.0,3453.0,291.0,1.0
1.0,3014.0,26.0,1.0
1.0,3178.0,143.0,1.0
1.0,3174.0,157.0,1.0
1.0,752.0,159.0,1.0
1.0,663.0,109.0,1.0
1.0,872.0,415.0,1.0
1.0,527.0,2.0,1.0
1.0,4784.0,698.0,1.0
1.0,3304.0,306.0,1.0
1.0,868.0,586.0,1.0
1.0,682.0,104.0,1.0
1.0,3640.0,219.0,1.0
1.0,3006.0,39.0,1.0
1.0,3467.0,293.0,1.0
1.0,3387.0,260.0,1.0
1.0,3005.0,6.0,1.0
1.0,3422.0,511.0,1.0
1.0,746.0,240.0,1.0
1.0,3484.0,96.0,1.0
1.0,3369.0,197.0,1.0
1.0,3123.0,258.0,1.0
1.0,3456.0,355.0,1.0
1.0,3652.0,407.0,1.0
1.0,3048.0,23.0,1.0
1.0,3414.0,477.0,1.0
1.0,3620.0,456.0,1.0
1.0,3362.0,324.0,1.0
1.0,3077.0,84.0,1.0
1.0,3030.0,30.0,1.0
1.0,3006.0,69.0,1.0
1.0,2977.0,24.0,1.0
1.0,4305.0,786.0,1.0
1.0,1280.0,122.0,1.0
1.0,3139.0,221.0,1.0
1.0,3223.0,243.0,1.0
1.0,3943.0,445.0,1.0
1.0,3121.0,331.0,1.0
1.0,3581.0,631.0,1.0
1.0,3259.0,367.0,1.0
1.0,775.0,193.0,1.0
1.0,3566.0,225.0,1.0
1.0,3583.0,716.0,1.0
1.0,3483.0,96.0,1.0
1.0,3797.0,686.0,1.0
1.0,3081.0,99.0,1.0
1.0,3482.0,96.0,1.0
1.0,689.0,31.0,1.0
1.0,3752.0,240.0,1.0
1.0,3131.0,135.0,1.0
1.0,2992.0,13.0,1.0
1.0,908.0,360.0,1.0
1.0,3182.0,316.0,1.0
1.0,3103.0,133.0,1.0
1.0,3345.0,248.0,1.0
1.0,3045.0,52.0,1.0
1.0,647.0,255.0,1.0
1.0,2542.0,839.0,1.0
1.0,3729.0,453.0,1.0
1.0,3253.0,274.0,1.0
1.0,3135.0,131.0,1.0
1.0,3012.0,11.0,1.0
1.0,2985.0,25.0,1.0
1.0,3891.0,516.0,1.0
1.0,3744.0,892.0,1.0
1.0,581.0,2.0,1.0
1.0,3187.0,117.0,1.0
1.0,2574.0,172.0,1.0
1.0,696.0,109.0,1.0
1.0,731.0,328.0,1.0
1.0,2961.0,2.0,1.0
1.0,3755.0,514.0,1.0
1.0,3182.0,134.0,1.0
1.0,3537.0,333.0,1.0
1.0,3181.0,241.0,1.0
1.0,3483.0,99.0,1.0
1.0,740.0,52.0,1.0
1.0,3943.0,445.0,1.0
1.0,3323.0,286.0,1.0
1.0,3036.0,38.0,1.0
1.0,581.0,50.0,1.0
1.0,8907.0,29.0,1.0
1.0,5.0,2.0,1.0
1.0,552.0,0.0,1.0
1.0,3320.0,451.0,1.0
1.0,3111.0,131.0,1.0
1.0,3233.0,239.0,1.0
1.0,2962.0,2.0,1.0
1.0,676.0,140.0,1.0
1.0,2974.0,8.0,1.0
1.0,3212.0,207.0,1.0
1.0,523.0,0.0,1.0
1.0,3039.0,66.0,1.0
1.0,3011.0,8.0,1.0
1.0,3458.0,330.0,1.0
1.0,635.0,56.0,1.0
1.0,3490.0,369.0,1.0
1.0,3143.0,142.0,1.0
1.0,2997.0,19.0,1.0
1.0,3296.0,130.0,1.0
1.0,3144.0,250.0,1.0
1.0,1503.0,377.0,1.0
1.0,557.0,31.0,1.0
1.0,2973.0,10.0,1.0
1.0,3345.0,248.0,1.0
1.0,2999.0,28.0,1.0
1.0,3139.0,25.0,1.0
1.0,2992.0,31.0,1.0
1.0,3216.0,221.0,1.0
1.0,812.0,318.0,1.0
1.0,591.0,42.0,1.0
1.0,3630.0,221.0,1.0
1.0,3598.0,464.0,1.0
1.0,967.0,264.0,1.0
1.0,3015.0,7.0,1.0
1.0,3112.0,207.0,1.0
1.0,3221.0,198.0,1.0
1.0,672.0,116.0,1.0
1.0,3360.0,209.0,1.0
1.0,3030.0,60.0,1.0
1.0,3005.0,25.0,1.0
1.0,3150.0,99.0,1.0
1.0,2978.0,34.0,1.0
1.0,3109.0,219.0,1.0
1.0,1725.0,454.0,1.0
1.0,649.0,95.0,1.0
1.0,7.0,7.0,1.0
1.0,3457.0,338.0,1.0
1.0,1085.0,456.0,1.0
1.0,3039.0,94.0,1.0
1.0,6024.0,43.0,1.0
1.0,3482.0,96.0,1.0
1.0,203.0,309.0,1.0
1.0,1055.0,506.0,1.0
1.0,3166.0,347.0,1.0
1.0,3197.0,182.0,1.0
1.0,867.0,148.0,1.0
1.0,2989.0,27.0,1.0
1.0,3510.0,553.0,1.0
1.0,3288.0,309.0,1.0
1.0,3509.0,105.0,1.0
1.0,3006.0,29.0,1.0
1.0,3500.0,366.0,1.0
1.0,3482.0,96.0,1.0
1.0,3083.0,42.0,1.0
1.0,3335.0,342.0,1.0
1.0,3018.0,35.0,1.0
1.0,3199.0,68.0,1.0
1.0,3636.0,387.0,1.0
1.0,3242.0,294.0,1.0
1.0,3021.0,39.0,1.0
1.0,3297.0,498.0,1.0
1.0,2961.0,2.0,1.0
1.0,3290.0,365.0,1.0
1.0,1074.0,94.0,1.0
1.0,3625.0,447.0,1.0
1.0,3578.0,133.0,1.0
1.0,6350.0,247.0,1.0
1.0,3942.0,660.0,1.0
1.0,3947.0,843.0,1.0
1.0,3087.0,22.0,1.0
1.0,1607.0,610.0,1.0
1.0,923.0,273.0,1.0
1.0,47.0,36.0,1.0
1.0,3301.0,134.0,1.0
1.0,3272.0,313.0,1.0
1.0,875.0,213.0,1.0
1.0,3059.0,221.0,1.0
1.0,615.0,65.0,1.0
1.0,3525.0,529.0,1.0
1.0,3037.0,45.0,1.0
1.0,3213.0,456.0,1.0
1.0,1149.0,428.0,1.0
1.0,3845.0,261.0,1.0
1.0,553.0,0.0,1.0
1.0,904.0,278.0,1.0
1.0,2967.0,7.0,1.0
1.0,764.0,387.0,1.0
1.0,2966.0,6.0,1.0
1.0,3123.0,137.0,1.0
1.0,553.0,0.0,1.0
1.0,2961.0,2.0,1.0
1.0,1589.0,380.0,1.0
1.0,792.0,129.0,1.0
1.0,2965.0,5.0,1.0
1.0,3574.0,120.0,1.0
1.0,952.0,446.0,1.0
1.0,3009.0,40.0,1.0
1.0,4315.0,1031.0,1.0
1.0,612.0,180.0,1.0
1.0,6695.0,338.0,1.0
1.0,699.0,79.0,1.0
1.0,3229.0,108.0,1.0
1.0,6322.0,430.0,1.0
1.0,3387.0,476.0,1.0
1.0,788.0,240.0,1.0
1.0,174.0,38.0,1.0
1.0,3191.0,65.0,1.0
1.0,1647.0,461.0,1.0
1.0,2962.0,2.0,1.0
1.0,1207.0,220.0,1.0
1.0,924.0,291.0,1.0
1.0,3027.0,28.0,1.0
1.0,1486.0,640.0,1.0
1.0,3220.0,271.0,1.0
1.0,3204.0,83.0,1.0
1.0,3034.0,97.0,1.0
1.0,1076.0,123.0,1.0
1.0,666.0,159.0,1.0
1.0,2961.0,2.0,1.0
1.0,674.0,81.0,1.0
1.0,1186.0,995.0,1.0
1.0,6259.0,365.0,1.0
1.0,3182.0,270.0,1.0
1.0,3312.0,379.0,1.0
1.0,2993.0,24.0,1.0
1.0,649.0,542.0,1.0
1.0,582.0,51.0,1.0
1.0,3139.0,76.0,1.0
1.0,3153.0,56.0,1.0
1.0,678.0,33.0,1.0
1.0,3595.0,283.0,1.0
1.0,3088.0,114.0,1.0
1.0,1415.0,585.0,1.0
1.0,3416.0,445.0,1.0
1.0,3151.0,257.0,1.0
1.0,3093.0,205.0,1.0
1.0,669.0,146.0,1.0
1.0,3048.0,123.0,1.0
1.0,3034.0,48.0,1.0
1.0,959.0,264.0,1.0
1.0,843.0,545.0,1.0
1.0,3059.0,127.0,1.0
1.0,3074.0,98.0,1.0
1.0,3363.0,151.0,1.0
1.0,3068.0,28.0,1.0
1.0,556.0,0.0,1.0
1.0,3534.0,507.0,1.0
1.0,2996.0,8.0,1.0
1.0,3081.0,81.0,1.0
1.0,3005.0,79.0,1.0
1.0,927.0,442.0,1.0
1.0,3106.0,221.0,1.0
1.0,3697.0,205.0,1.0
1.0,3371.0,200.0,1.0
1.0,564.0,13.0,1.0
1.0,799.0,246.0,1.0
1.0,2960.0,2.0,1.0
1.0,588.0,37.0,1.0
1.0,3136.0,249.0,1.0
1.0,3263.0,264.0,1.0
1.0,822.0,289.0,1.0
1.0,3029.0,91.0,1.0
1.0,3188.0,186.0,1.0
1.0,3316.0,132.0,1.0
1.0,662.0,260.0,1.0
1.0,805.0,27.0,1.0
1.0,3017.0,46.0,1.0
1.0,3799.0,301.0,1.0
1.0,615.0,59.0,1.0
1.0,603.0,23.0,1.0
1.0,2992.0,16.0,1.0
1.0,3009.0,61.0,1.0
1.0,3286.0,375.0,1.0
1.0,634.0,140.0,1.0
1.0,4106.0,471.0,1.0
1.0,3213.0,263.0,1.0
1.0,642.0,550.0,1.0
1.0,14801.0,18.0,1.0
1.0,2964.0,2.0,1.0
1.0,3042.0,39.0,1.0
1.0,125.0,6.0,1.0
1.0,2975.0,19.0,1.0
1.0,3101.0,200.0,1.0
1.0,3886.0,379.0,1.0
1.0,3356.0,176.0,1.0
1.0,3020.0,41.0,1.0
1.0,3018.0,93.0,1.0
1.0,1097.0,104.0,1.0
1.0,3213.0,290.0,1.0
1.0,3137.0,172.0,1.0
1.0,628.0,22.0,1.0
1.0,805.0,27.0,1.0
1.0,3483.0,96.0,1.0
1.0,3044.0,92.0,1.0
1.0,2985.0,25.0,1.0
1.0,3634.0,258.0,1.0
1.0,690.0,153.0,1.0
1.0,108.0,0.0,1.0
1.0,579.0,19.0,1.0
1.0,602.0,70.0,1.0
1.0,3120.0,130.0,1.0
1.0,729.0,151.0,1.0
1.0,805.0,27.0,1.0
1.0,3480.0,230.0,1.0
1.0,3583.0,538.0,1.0
1.0,2961.0,2.0,1.0
1.0,4037.0,489.0,1.0
1.0,3242.0,201.0,1.0
1.0,142.0,44.0,1.0
1.0,3000.0,20.0,1.0
1.0,3051.0,117.0,1.0
1.0,3546.0,118.0,1.0
1.0,4015.0,359.0,1.0
1.0,805.0,27.0,1.0
1.0,3028.0,22.0,1.0
1.0,3060.0,117.0,1.0
1.0,2977.0,36.0,1.0
1.0,3356.0,367.0,1.0
1.0,3565.0,145.0,1.0
1.0,3388.0,498.0,1.0
1.0,645.0,128.0,1.0
1.0,3120.0,303.0,1.0
1.0,3060.0,142.0,1.0
1.0,3023.0,64.0,1.0
1.0,3021.0,9.0,1.0
1.0,1088.0,100.0,1.0
1.0,805.0,27.0,1.0
1.0,3250.0,194.0,1.0
1.0,3056.0,55.0,1.0
1.0,2982.0,11.0,1.0
1.0,3449.0,500.0,1.0
1.0,3365.0,240.0,1.0
1.0,644.0,192.0,1.0
1.0,6208.0,258.0,1.0
1.0,3912.0,260.0,1.0
1.0,2978.0,3.0,1.0
1.0,805.0,27.0,1.0
1.0,3147.0,196.0,1.0
1.0,591.0,70.0,1.0
1.0,2969.0,2.0,1.0
1.0,5932.0,18.0,1.0
1.0,857.0,510.0,1.0
1.0,1017.0,427.0,1.0
1.0,3033.0,51.0,1.0
1.0,3375.0,788.0,1.0
1.0,805.0,27.0,1.0
1.0,2966.0,6.0,1.0
1.0,6346.0,355.0,1.0
1.0,6681.0,386.0,1.0
1.0,3265.0,233.0,1.0
1.0,3200.0,298.0,1.0
1.0,125.0,117.0,1.0
1.0,3351.0,335.0,1.0
1.0,805.0,27.0,1.0
1.0,1078.0,95.0,1.0
1.0,2982.0,12.0,1.0
1.0,1136.0,124.0,1.0
1.0,554.0,29.0,1.0
1.0,3921.0,459.0,1.0
1.0,2979.0,36.0,1.0
1.0,3259.0,84.0,1.0
1.0,3159.0,309.0,1.0
1.0,1364.0,356.0,1.0
1.0,1051.0,97.0,1.0
1.0,805.0,27.0,1.0
1.0,3106.0,173.0,1.0
1.0,542.0,19.0,1.0
1.0,1061.0,425.0,1.0
1.0,35.0,30.0,1.0
1.0,3060.0,206.0,1.0
1.0,3572.0,227.0,1.0
1.0,672.0,592.0,1.0
1.0,3511.0,109.0,1.0
1.0,626.0,76.0,1.0
1.0,3432.0,485.0,1.0
1.0,2.0,3680.0,0.0
1.0,251.0,4089.0,0.0
1.0,10.0,3704.0,0.0
1.0,52.0,7447.0,0.0
1.0,256.0,3894.0,0.0
1.0,82.0,3820.0,0.0
1.0,118.0,3774.0,0.0
1.0,152.0,3888.0,0.0
1.0,2.0,7351.0,0.0
1.0,31.0,415.0,0.0
1.0,610.0,4390.0,0.0
1.0,1.0,3677.0,0.0
1.0,428.0,3885.0,0.0
1.0,146.0,3980.0,0.0
1.0,359.0,690.0,0.0
1.0,875.0,4688.0,0.0
1.0,3.0,3677.0,0.0
1.0,90.0,3833.0,0.0
1.0,164.0,4112.0,0.0
1.0,195.0,3759.0,0.0
1.0,183.0,3955.0,0.0
1.0,74.0,3798.0,0.0
1.0,240.0,4057.0,0.0
1.0,9.0,31.0,0.0
1.0,126.0,3865.0,0.0
1.0,104.0,820.0,0.0
1.0,14.0,3793.0,0.0
1.0,33.0,3723.0,0.0
1.0,45.0,3826.0,0.0
1.0,44.0,3705.0,0.0
1.0,238.0,4123.0,0.0
1.0,123.0,572.0,0.0
1.0,1.0,3676.0,0.0
1.0,13.0,3699.0,0.0
1.0,352.0,4056.0,0.0
1.0,7.0,3745.0,0.0
1.0,794.0,1228.0,0.0
1.0,335.0,4268.0,0.0
1.0,155.0,3704.0,0.0
1.0,53.0,3739.0,0.0
1.0,531.0,4074.0,0.0
1.0,540.0,4029.0,0.0
1.0,157.0,3874.0,0.0
1.0,238.0,3969.0,0.0
1.0,966.0,4051.0,0.0
1.0,422.0,247.0,0.0
1.0,232.0,3882.0,0.0
1.0,125.0,3861.0,0.0
1.0,2.0,388.0,0.0
1.0,360.0,720.0,0.0
1.0,54.0,3692.0,0.0
1.0,101.0,3984.0,0.0
1.0,34.0,3715.0,0.0
1.0,138.0,3965.0,0.0
1.0,294.0,662.0,0.0
1.0,243.0,711.0,0.0
1.0,15.0,3797.0,0.0
1.0,239.0,711.0,0.0
1.0,268.0,745.0,0.0
1.0,244.0,722.0,0.0
1.0,256.0,726.0,0.0
1.0,392.0,3977.0,0.0
1.0,287.0,4231.0,0.0
1.0,31.0,3931.0,0.0
1.0,2.0,399.0,0.0
1.0,106.0,3809.0,0.0
1.0,255.0,903.0,0.0
1.0,18.0,3919.0,0.0
1.0,336.0,515.0,0.0
1.0,140.0,3926.0,0.0
1.0,8.0,3685.0,0.0
1.0,183.0,4085.0,0.0
1.0,171.0,3932.0,0.0
1.0,37.0,3724.0,0.0
1.0,99.0,3817.0,0.0
1.0,100.0,3829.0,0.0
1.0,205.0,3831.0,0.0
1.0,140.0,3773.0,0.0
1.0,226.0,3852.0,0.0
1.0,90.0,741.0,0.0
1.0,19.0,635.0,0.0
1.0,85.0,3874.0,0.0
1.0,78.0,3800.0,0.0
1.0,58.0,435.0,0.0
1.0,63.0,3803.0,0.0
1.0,12.0,3701.0,0.0
1.0,17.0,3750.0,0.0
1.0,30.0,3739.0,0.0
1.0,2.0,3707.0,0.0
1.0,101.0,4039.0,0.0
1.0,199.0,687.0,0.0
1.0,14.0,3718.0,0.0
1.0,12.0,3689.0,0.0
1.0,71.0,3756.0,0.0
1.0,31.0,3722.0,0.0
1.0,414.0,4050.0,0.0
1.0,55.0,3739.0,0.0
1.0,112.0,3918.0,0.0
1.0,30.0,3777.0,0.0
1.0,205.0,3776.0,0.0
1.0,10.0,3699.0,0.0
1.0,556.0,4296.0,0.0
1.0,366.0,834.0,0.0
1.0,145.0,3846.0,0.0
1.0,393.0,4177.0,0.0
1.0,388.0,4021.0,0.0
1.0,238.0,4023.0,0.0
1.0,203.0,3846.0,0.0
1.0,99.0,3890.0,0.0
1.0,28.0,3765.0,0.0
1.0,19.0,3708.0,0.0
1.0,49.0,3719.0,0.0
1.0,478.0,4264.0,0.0
1.0,1.0,3676.0,0.0
1.0,535.0,4223.0,0.0
1.0,281.0,4144.0,0.0
1.0,1.0,3677.0,0.0
1.0,150.0,495.0,0.0
1.0,4.0,3678.0,0.0
1.0,5.0,396.0,0.0
1.0,116.0,3719.0,0.0
1.0,250.0,7778.0,0.0
1.0,164.0,3854.0,0.0
1.0,96.0,470.0,0.0
1.0,118.0,3943.0,0.0
1.0,123.0,7439.0,0.0
1.0,394.0,4069.0,0.0
1.0,115.0,3759.0,0.0
1.0,178.0,3879.0,0.0
1.0,117.0,3818.0,0.0
1.0,206.0,3771.0,0.0
1.0,27.0,3744.0,0.0
1.0,318.0,4090.0,0.0
1.0,199.0,3776.0,0.0
1.0,9.0,3693.0,0.0
1.0,134.0,3974.0,0.0
1.0,31.0,3710.0,0.0
1.0,62.0,3725.0,0.0
1.0,1.0,3675.0,0.0
1.0,69.0,3761.0,0.0
1.0,46.0,3734.0,0.0
1.0,69.0,433.0,0.0
1.0,13.0,3704.0,0.0
1.0,114.0,3797.0,0.0
1.0,1.0,3676.0,0.0
1.0,9.0,3695.0,0.0
1.0,21.0,3735.0,0.0
1.0,24.0,3732.0,0.0
1.0,319.0,3981.0,0.0
1.0,66.0,203.0,0.0
1.0,106.0,3941.0,0.0
1.0,230.0,3881.0,0.0
1.0,359.0,4160.0,0.0
1.0,14.0,3793.0,0.0
1.0,351.0,646.0,0.0
1.0,73.0,474.0,0.0
1.0,457.0,581.0,0.0
1.0,426.0,416.0,0.0
1.0,1.0,3682.0,0.0
1.0,329.0,4173.0,0.0
1.0,177.0,3990.0,0.0
1.0,18.0,3916.0,0.0
1.0,85.0,3889.0,0.0
1.0,403.0,3846.0,0.0
